key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-395285524,"Use of genetic, climatic, and microbiological data to inform reintroduction of a regionally extinct butterfly",2018,8,,CONSERVATION BIOLOGY,"[""0888-8892"", ""1523-1739     J9  - CONSERV BIOL     JI  - Conserv. Biol.""]",32,4,828-837,"Dinca, V and Balint, Z and Voda, R and Dapporto, L and Hebert, PDN and Vila, R",,English,,"[""CSIC Univ Pompeu Fabra, Inst Biol Evolut, Passeig Maritim Barceloneta 37, Barcelona 08003, Spain"", ""Univ Oulu, Dept Ecol & Genet, POB 3000, Oulu 90014, Finland"", ""Hungarian Nat Hist Museum, Dept Zool, Baross Utca 13, H-1088 Budapest, Hungary"", ""Univ Torino, DBIOS Dipartimento Sci Vita & Biol Sistemi, Via Accademia Albertina 13, I-10123 Turin, Italy"", ""Univ Firenze, Dipartimento Biol, Via Madonna del Piano 6, I-50109 Florence, Italy"", ""Univ Guelph, Biodivers Inst Ontario, Ctr Biodivers Genom, Guelph, ON N1G 2W1, Canada""]",,Times Cited in Web of Science Core Collection:  20     Total Times Cited:  20     Cited Reference Count:  65,10.1111/cobi.13111     WE  - Science Citation Index Expanded (SCI-EXPANDED),COI;century-old DNA;Hungary;Melanargia russiae;species reintroduction;Wolbachia;CONSERVATION;WOLBACHIA;TRANSMISSION;DISPERSAL;DIVERSITY;BIAS,,
rayyan-395285360,Seasonality overrides differences in butterfly species composition between natural and anthropogenic forest habitats,2018,10,,ANIMAL CONSERVATION,"[""1367-9430"", ""1469-1795     J9  - ANIM CONSERV     JI  - Anim. Conserv.""]",21,5,405-413,"Habel, JC and Seibold, S and Ulrich, W and Schmitt, T",,English,,"[""Tech Univ Munich, Sch Life Sci Weihenstephan, Dept Ecol & Ecosyst Management, Terr Ecol Res Grp, Hans Carl Von Carlowitz Pl 2, D-85354 Freising Weihenstephan, Germany"", ""Nicolaus Copernicus Univ Torun, Chair Ecol & Biogeog, Torun, Poland"", ""Senckenberg Deutsch Entomol Inst, Muncheberg, Germany"", ""Martin Luther Univ Halle Wittenberg, Inst Biol, Fac Nat Sci 1, Dept Zool, Halle, Germany""]",,Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  46,10.1111/acv.12408     WE  - Science Citation Index Expanded (SCI-EXPANDED),assembly;butterflies;disturbance;ecological demands;endemicity;habitat quality;resource availability;surrogate habitat;ARABUKO-SOKOKE FOREST;HUMAN DISTURBANCE;SURROGATE HABITAT;COMMUNITIES;PLANTATIONS;GENERALIST;SPECIALIST;PATTERNS;LEPIDOPTERA;MANAGEMENT;Seasons;Trees,,
rayyan-395285052,Proboscis morphology suggests reduced feeding abilities of hybrid Limenitis butterflies (Lepidoptera: Nymphalidae),2018,11,,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"[""0024-4066"", ""1095-8312     J9  - BIOL J LINN SOC     JI  - Biol. J. Linnean Soc.""]",125,3,535-546,"Kramer, VR and Reiter, KE and Lehnert, MS",,English,,"[""Kent State Univ Stark, Dept Biol Sci, 6000 Frank Ave NW, North Canton, OH 44720 USA"", ""Univ Illinois, Dept Entomol, 505 South Goodwin Ave, Urbana, IL 61801 USA""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  72,10.1093/biolinnean/bly132     WE  - Science Citation Index Expanded (SCI-EXPANDED),feeding mechanisms;fluid uptake;functional morphology;Haldane's rule;hybridization;mouthparts;reproductive isolating mechanisms;HALDANES RULE;HELICONIUS BUTTERFLIES;PAPILIO-GLAUCUS;DRINKING-STRAW;HOX GENES;SPECIATION;EVOLUTION;ZONES;STERILITY;PATTERNS,,
rayyan-395284917,Evolution of ontogenic change in color defenses of swallowtail butterflies,2018,10,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,8,19,9751-9763,"Gaitonde, N and Joshi, J and Kunte, K",,English,,"[""Tata Inst Fundamental Res, Natl Ctr Biol Sci, Bengaluru, India"", ""MAHE, Manipal, India""]",,Times Cited in Web of Science Core Collection:  11     Total Times Cited:  12     Cited Reference Count:  61,10.1002/ece3.4426     WE  - Science Citation Index Expanded (SCI-EXPANDED),animal communication;coevolution;color defense;life history;predation;signal environment;WARNING COLORATION;PREDATOR AVOIDANCE;NATURAL ENEMIES;TRAIT EVOLUTION;HOST SHIFTS;PREY;APOSEMATISM;CAMOUFLAGE;PATTERN;CRYPSIS;Color,,
rayyan-395284907,Autumn larval cold tolerance does not predict the northern range limit of a widespread butterfly species,2021,6,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,11,12,8332-8346,"Tremblay, P and MacMillan, HA and Kharouba, HM",,English,,"[""Univ Ottawa, Dept Biol, Ottawa, ON, Canada"", ""Carleton Univ, Dept Biol, Ottawa, ON, Canada""]",,Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  96,10.1002/ece3.7663,cold distribution limits;global warming;insect;Maxent;mechanistic species distribution model;CLIMATE-CHANGE IMPACTS;THERMAL TOLERANCE;SWALLOWTAIL BUTTERFLIES;DISTRIBUTION MODELS;TEMPERATURE;NICHE;EXPANSION;RESPONSES;DIPTERA;PERFORMANCE;Cold Temperature,,
rayyan-395285349,Revealing community assembly through barcoding: Mediterranean butterflies and dispersal variation,2020,9,,JOURNAL OF ANIMAL ECOLOGY,"[""0021-8790"", ""1365-2656     J9  - J ANIM ECOL     JI  - J. Anim. Ecol.""]",89,9,1992-1996,"Emerson, BC and Jimenez-Garcia, E and Suarez, D",,English,,"[""Inst Nat Prod & Agrobiol IPNA CSIC, Isl Ecol & Evolut Res Grp, San Cristobal la Laguna, Spain"", ""Univ Laguna, Sch Doctoral & Postgrad Studies, San Cristobal la Laguna, Spain""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  32,10.1111/1365-2656.13316     WE  - Science Citation Index Expanded (SCI-EXPANDED),biogeographic barrier;community assembly;community barcoding;dispersal;niche;POPULATION-GENETICS;DIVERSITY;PATTERNS;PHYLOGEOGRAPHY;BRIDGE,,
rayyan-395285423,UV biofluorescence in swallowtail butterfly larvae,2019,10,,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,"[""1540-9295"", ""1540-9309     J9  - FRONT ECOL ENVIRON     JI  - Front. Ecol. Environ.""]",17,8,444-444,"Messenger, KR and Yi, Y and Borzee, A",,English,,"[""Nanjing Forestry Univ, Nanjing, Jiangsu, Peoples R China"", ""Ewha Womans Univ, Seoul, South Korea""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  1     Cited Reference Count:  0,10.1002/fee.2110     WE  - Science Citation Index Expanded (SCI-EXPANDED),,,
rayyan-395285473,The local ecological knowledge of butterfly diversity is derived from utilitarian purposes in Southwest China's biodiversity hotspot,2022,6,,BIODIVERSITY AND CONSERVATION,"[""0960-3115"", ""1572-9710     J9  - BIODIVERS CONSERV     JI  - Biodivers. Conserv.""]",31,7,1927-1943,"Yang, RM and Hu, SJ and Blanchard, BD and Nakamura, A",,English,,"[""Chinese Acad Sci, CAS Key Lab Trop Forest Ecol, Xishuangbanna Trop Bot Garden, Mengla 666303, Yunnan, Peoples R China"", ""Univ Chinese Acad Sci, Beijing 100049, Peoples R China"", ""Puer Univ, Sch Biol Sci, Puer 665000, Yunnan, Peoples R China"", ""Yunnan Univ, Yunnan Key Lab Int Rivers & Transboundary Ecosecu, Kunming 650500, Yunnan, Peoples R China"", ""Yunnan Univ, Inst Int Rivers & Ecosecur, Kunming 650500, Yunnan, Peoples R China"", ""Chinese Acad Sci, Ctr Plant Ecol, Core Bot Gardens, Mengla 666303, Yunnan, Peoples R China""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  54,10.1007/s10531-022-02435-4,Biodiversity;Lepidoptera;Menglun;Dai people;Minority nationalities;Yunnan;CONSERVATION;ATTITUDES;INSECTS;China,,
rayyan-395285535,Distribution and phenology of monarch butterfly larvae and their milkweed hosts in the South Central US,2022,6,,BIODIVERSITY AND CONSERVATION,"[""0960-3115"", ""1572-9710     J9  - BIODIVERS CONSERV     JI  - Biodivers. Conserv.""]",31,7,1797-1827,"Tracy, JL and Kantola, T and Baum, KA and Coulson, RN",,English,,"[""Texas A&M Univ, Knowledge Engn Lab, Dept Entomol, 2475 TAMU, College Stn, TX 77843 USA"", ""Oklahoma State Univ, Dept Integrat Biol, 501 Life Sci West, Stillwater, OK 74078 USA""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  137,10.1007/s10531-022-02432-7,Niche models;Community science;Resource selectivity;Migration pathways;Monarch conservation;NICHE MODELS;COMMON MILKWEED;FALL MIGRATION;NORTH-AMERICA;GYPSY-MOTH;LEPIDOPTERA;POPULATION;HABITAT;BIAS;OVIPOSITION,,
rayyan-395284930,Trade-offs for butterfly alpha and beta diversity in human-modified landscapes and tropical rainforests,2018,12,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,8,24,12918-12928,"Sambhu, H and Nankishore, A and Turton, SM and Northfield, TD",,English,,"[""James Cook Univ, Coll Sci & Engn, Smithfield, Qld, Australia"", ""Univ Guyana, Dept Biol, Fac Nat Sci, Turkeyen, Greater Georget, Guyana"", ""Cent Queensland Univ, Cairns City, Qld, Australia"", ""Washington State Univ, Ctr Tree Fruit Res & Extens, Dept Entomol, Wenatchee, WA 98801 USA""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  5     Cited Reference Count:  84,10.1002/ece3.4732     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),butterfly conservation;land management practices;landscape approaches to biodiversity conservation;sugarcane cultivation;urban green spaces;Wet Tropics;GREAT-BARRIER-REEF;LAND-USE;WESTERN-GHATS;HUMAN HEALTH;BIODIVERSITY;CONSERVATION;INTENSIFICATION;HOMOGENIZATION;PLANTATIONS;LEPIDOPTERA;Humanities;Humanism;Humans,,
rayyan-395285331,Multiple Mechanisms of Photoreceptor Spectral Tuning in Heliconius Butterflies,2022,4,10,MOLECULAR BIOLOGY AND EVOLUTION,"[""0737-4038"", ""1537-1719     J9  - MOL BIOL EVOL     JI  - Mol. Biol. Evol.""]",39,4,,"McCulloch, KJ and Macias-Munoz, A and Mortazavi, A and Briscoe, AD",,English,,"[""Univ Calif Irvine, Dept Ecol & Evolutionary Biol, Irvine, CA 92697 USA"", ""Univ Minnesota, Dept Ecol Evolut & Behav, St Paul, MN 55108 USA"", ""Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, CA 93106 USA"", ""Univ Calif Irvine, Dept Dev & Cell Biol, Irvine, CA USA""]",,Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  94,10.1093/molbev/msac067     WE  - Science Citation Index Expanded (SCI-EXPANDED),ultraviolet;color vision;photoreceptor;short wavelength opsin;Lepidoptera;coexpression;ANIMAL COLOR-VISION;SEXUAL-DIMORPHISM;VISUAL PIGMENTS;GENE-EXPRESSION;VIOLET RECEPTOR;EYE DEVELOPMENT;EVOLUTION;COEXPRESSION;SENSITIVITY;DIVERSITY,,
rayyan-395284900,Caterpillars on a phytochemical landscape: The case of alfalfa and the Melissa blue butterfly,2020,5,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,10,10,4362-4374,"Forister, ML and Yoon, SA and Philbin, CS and Dodson, CD and Hart, B and Harrison, JG and Shelef, O and Fordyce, JA and Marion, ZH and Nice, CC and Richards, LA and Buerkle, CA and Gompert, Z",,English,,"[""Univ Nevada, Dept Biol, Program Ecol Evolut & Conservat Biol, Reno, NV 89557 USA"", ""Univ Nevada, Hitchcock Ctr Chem Ecol, Reno, NV 89557 USA"", ""Univ Nevada, Dept Chem, Reno, NV 89557 USA"", ""Univ Nevada, Dept Biochem, Reno, NV 89557 USA"", ""Univ Wyoming, Dept Bot, Laramie, WY 82071 USA"", ""Univ Wyoming, Program Ecol, Laramie, WY 82071 USA"", ""Agr Res Org, Inst Plant Sci, Dept Nat Resources, Volcani Ctr, Rishon Leziyyon, Israel"", ""Univ Tennessee, Dept Ecol & Evolutionary Biol, Knoxville, TN USA"", ""Univ Canterbury, Sch Biol, Christchurch, New Zealand"", ""Texas State Univ, Dept Biol Populat & Conservat Biol, San Marcos, TX USA"", ""Utah State Univ, Dept Biol, Logan, UT 84322 USA""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  48,10.1002/ece3.6203,Lycaeides melissa;Medicago sativa;metabolomics;plant defense;specialization;DANAUS-PLEXIPPUS;PLANT TRAITS;COLONIZATION;METABOLOMICS;PREFERENCE;CHEMISTRY;EVOLUTION;ECOLOGY,,
rayyan-395285049,Local host plant abundance explains negative association between larval performance and female oviposition preference in a butterfly,2018,10,,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"[""0024-4066"", ""1095-8312     J9  - BIOL J LINN SOC     JI  - Biol. J. Linnean Soc.""]",125,2,333-343,"Sahoo, RK and Kodandaramaiah, U",,English,,"Indian Inst Sci Educ & Res Thiruvananthapuram IIS, IISER TVM Ctr Res & Educ Ecol & Evolut ICREEE, Sch Biol, Thiruvananthapuram 695551, Kerala, India",,Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  67,10.1093/biolinnean/bly111     WE  - Science Citation Index Expanded (SCI-EXPANDED),coevolution;divergence;host race;insect-plant interactions;searching cost;ENEMY-FREE-SPACE;PHYTOPHAGOUS INSECTS;NATURAL ENEMIES;NYMPHALIDAE;DIVERSIFICATION;SPECIALIZATION;LEPIDOPTERA;ECOLOGY;RANGE;COEVOLUTION,,
rayyan-395285337,Danaus butterflies of the Americas do not perform leaf-scratching,2020,8,,ARTHROPOD-PLANT INTERACTIONS,"[""1872-8855"", ""1872-8847     J9  - ARTHROPOD-PLANT INTE     JI  - Arthropod-Plant Interact.""]",14,4,521-529,"Ramos, BDM and Trigo, JR and Rodrigues, D",,English,,"[""Univ Fed Rio de Janeiro, Lab Interacoes Inseto Planta, Programa Posgrad Ecol, Inst Biol,Ilha Fundao, Cidade Univ,POB 68020, BR-21941902 Rio De Janeiro, RJ, Brazil"", ""Univ Fed Rio de Janeiro, Inst Biol, Dept Ecol, Ilha Fundao, Cidade Univ,POB 68020, BR-21941902 Rio De Janeiro, RJ, Brazil"", ""Univ Estadual Campinas, Inst Biol, Dept Biol Anim, POB 6109, BR-13083970 Campinas, SP, Brazil""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  81,10.1007/s11829-020-09766-5,Crotalaria;Danaus;Pyrrolizidine alkaloids;Vegetative tissues;Withered plants;ALKALOID-CONTAINING PLANTS;PYRROLIZIDINE ALKALOIDS;MONARCH BUTTERFLIES;HELICONIUS BUTTERFLIES;LEPIDOPTERA;PLEXIPPUS;NYMPHALIDAE;MORPHOLOGY;PHEROMONE;BEHAVIOR,,
rayyan-395285367,Mysterious beetle and butterfly aggregation,2020,8,,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,"[""1540-9295"", ""1540-9309     J9  - FRONT ECOL ENVIRON     JI  - Front. Ecol. Environ.""]",18,6,353-353,"Khelifa, R and Zebsa, R and Mahdjoub, H",,English,,"[""Univ British Columbia, Vancouver, BC, Canada"", ""Univ Guelma, Guelma, Algeria""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  0,10.1002/fee.2238     WE  - Science Citation Index Expanded (SCI-EXPANDED),,,
rayyan-395285404,Strategic mowing of roadside milkweeds increases monarch butterfly oviposition,2019,7,,GLOBAL ECOLOGY AND CONSERVATION,2351-9894     J9  - GLOB ECOL CONSERV     JI  - Glob. Ecol. Conserv.,19,,,"Knight, SM and Norris, DR and Derbyshire, R and Flockhart, DTT",,English,,"[""Univ Guelph, Dept Integrat Biol, Guelph, ON N1G 2W1, Canada"", ""Trent Univ, Dept Environm & Life Sci, Peterborough, ON K9J 0G2, Canada"", ""Univ Maryland, Ctr Environm Sci, Appalachian Lab, Frostburg, MD 21532 USA""]",,Times Cited in Web of Science Core Collection:  17     Total Times Cited:  17     Cited Reference Count:  51,10.1016/j.gecco.2019.e00678     WE  - Science Citation Index Expanded (SCI-EXPANDED),Asclepias syriaca;Conservation;Danaus plexippus;Linear right-of-way;Management strategies;Species-at-risk;RIGHTS-OF-WAY;HABITAT;EASTERN;LEPIDOPTERA;MANAGEMENT;REPRODUCTION;RESTORATION;POPULATION;MORTALITY;MIGRATION,,
rayyan-395285263,Phenological responses to climate warming in temperate moths and butterflies: species traits predict future changes in voltinism,2020,7,,OIKOS,"[""0030-1299"", ""1600-0706     J9  - OIKOS     JI  - Oikos""]",129,7,1051-1060,"Teder, T",,English,,"[""Univ Tartu, Inst Ecol & Earth Sci, Dept Zool, Vanemuise 46, EE-51003 Tartu, Estonia"", ""Czech Univ Life Sci Prague, Fac Environm Sci, Kamycka 129, Prague 16500, Suchdol, Czech Republic""]",,Times Cited in Web of Science Core Collection:  13     Total Times Cited:  13     Cited Reference Count:  90,10.1111/oik.07119     WE  - Science Citation Index Expanded (SCI-EXPANDED),body size;diapause;functional trait;latitudinal variation;phenology;voltinism;BODY-SIZE;ASSEMBLAGES;SYNCHRONY;TIME;SURVIVAL;ECOLOGY;SHIFTS;SPACE;PLANT,,
rayyan-395285293,Butterfly diversity and effect of temperature and humidity gradients on butterfly assemblages in a sub-tropical urban landscape,2019,3,,TROPICAL ECOLOGY,"[""0564-3295"", ""2661-8982     J9  - TROP ECOL     JI  - Trop. Ecol.""]",60,1,150-158,"Gupta, H and Tiwari, C and Diwakar, S",,English,,"Univ Delhi, Dept Environm Studies, Delhi 110007, India",,Times Cited in Web of Science Core Collection:  10     Total Times Cited:  10     Cited Reference Count:  49,10.1007/s42965-019-00019-y     WE  - Science Citation Index Expanded (SCI-EXPANDED),Butterfly diversity;Delhi;Lepidoptera;Monsoon;Pollard walk urban biodiversity;Pre and post-monsoon season;RAIN-FOREST;ABUNDANCE;COMMUNITIES;CLIMATE;CONSERVATION;BIODIVERSITY;SEASONALITY;INDICATORS;SIMILARITY;FRAGMENTS;Butterflies;Temperature,,
rayyan-395285501,Trophic plasticity in an obligate corallivorous butterflyfish,2018,10,26,MARINE ECOLOGY PROGRESS SERIES,"[""0171-8630"", ""1616-1599     J9  - MAR ECOL PROG SER     JI  - Mar. Ecol.-Prog. Ser.""]",605,,165-171,"Feary, DA and Bauman, AG and Guest, J and Hoey, AS",,English,,"[""MRAG Ltd, London W1J 5PN, England"", ""Natl Univ Singapore, Dept Biol Sci, Expt Marine Ecol Lab, Singapore 117543, Singapore"", ""Newcastle Univ, Sch Nat & Environm Sci, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England"", ""James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia""]",,Times Cited in Web of Science Core Collection:  4     Total Times Cited:  4     Cited Reference Count:  31,10.3354/meps12771     WE  - Science Citation Index Expanded (SCI-EXPANDED),Coral reef;Corallivore;Chaetodon octofasciatus;Feeding;Plasticity;Acropora;Behaviour;REEF FISH;CORAL;SPECIALIZATION;EXTINCTION;MARINE;DIET,,
rayyan-395285252,Do asynchronies in extinction debt affect the structure of trophic networks? A case study of antagonistic butterfly larvae-plant networks,2018,6,,OIKOS,"[""0030-1299"", ""1600-0706     J9  - OIKOS     JI  - Oikos""]",127,6,803-813,"Guardiola, M and Stefanescu, C and Roda, F and Pino, J",,English,,"[""CREAF, ES-08193 Cerdanyola Del Valles, Spain"", ""Univ Autonoma Barcelona, Dept Anim & Plant Biol & Ecol, Bellaterra, Spain"", ""Museu Ciencies Nat Granollers, Butterfly Monitoring Scheme, Granollers, Spain""]",,Times Cited in Web of Science Core Collection:  5     Total Times Cited:  5     Cited Reference Count:  71,10.1111/oik.04536     WE  - Science Citation Index Expanded (SCI-EXPANDED),HABITAT LOSS;FOOD-WEB;SPECIES RICHNESS;BETA-DIVERSITY;LANDSCAPE;FRAGMENTATION;CONSERVATION;BIODIVERSITY;BIOGEOGRAPHY;ARCHITECTURE,,
rayyan-395285491,Butterflies in Swedish grasslands benefit from forest and respond to landscape composition at different spatial scales,2018,12,,LANDSCAPE ECOLOGY,"[""0921-2973"", ""1572-9761     J9  - LANDSCAPE ECOL     JI  - Landsc. Ecol.""]",33,12,2189-2204,"Bergman, KO and Daniel-Ferreira, J and Milberg, P and Ockinger, E and Westerberg, L",,English,,"[""Linkoping Univ, Conservat Ecol Grp, IFM Biol, S-58183 Linkoping, Sweden"", ""Swedish Univ Agr Sci, Dept Ecol, Box 7044, S-75007 Uppsala, Sweden""]",,Times Cited in Web of Science Core Collection:  25     Total Times Cited:  26     Cited Reference Count:  94,10.1007/s10980-018-0732-y     WE  - Science Citation Index Expanded (SCI-EXPANDED),Conservation;Forest;Grassland;Landscape composition;Lepidoptera;Spatial scale;HABITAT FRAGMENTATION;SPECIES TRAITS;MATRIX COMPOSITION;NICHE BREADTH;LIFE-HISTORY;SIZE AFFECTS;CLEAR-CUTS;BODY-SIZE;BIODIVERSITY;DIVERSITY;Trees;Butterflies,,
rayyan-395285195,WntGenes in Wing Pattern Development of Coliadinae Butterflies,2020,6,30,FRONTIERS IN ECOLOGY AND EVOLUTION,2296-701X     J9  - FRONT ECOL EVOL     JI  - Front. Ecol. Evol.,8,,,"Fenner, J and Benson, C and Rodriguez-Caro, L and Ren, AN and Papa, R and Martin, A and Hoffmann, F and Range, R and Counterman, BA",,English,,"[""Auburn Univ, Coll Sci & Math, Dept Biol Sci, Auburn, AL 36849 USA"", ""Mississippi State Univ, Dept Biol Sci, Starkville, MS 39762 USA"", ""Univ Montana, Div Biol Sci, Coll Humanities & Sci, Missoula, MT 59812 USA"", ""George Washington Univ, Dept Biol Sci, Columbian Coll Arts & Sci, Washington, DC 20052 USA"", ""Univ Puerto Rico Rio Piedras, Coll Nat Sci, Dept Biol, San Juan, PR 00931 USA"", ""Univ Puerto Rico, Mol Sci & Res Ctr, San Juan, PR 00936 USA"", ""Mississippi State Univ, Coll Agr & Life Sci, Dept Biochem Mol Biol Entomol & Plant Pathol, Starkville, MS USA""]",,Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  62,10.3389/fevo.2020.00197     WE  - Science Citation Index Expanded (SCI-EXPANDED),pigmentation;ultraviolet;Lepidoptera;RNA-seq;wing development;SEGMENT-POLARITY GENE;COLIAS-EURYTHEME;IQ-TREE;DROSOPHILA;EXPRESSION;UNDERLIES;EVOLUTION;ALIGNMENT;ACCURACY;GENOMES,,
rayyan-395284908,Urban forest fragments as unexpected sanctuaries for the rare endemic ghost butterfly from the Atlantic forest,2019,9,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,9,18,10767-10776,"de Andrade, AC and Medeiros, W and Adams, M",,English,,"[""Univ Fed Paraiba, Dept Engn & Meio Ambiente, Rio Tinto, Brazil"", ""Univ Toronto Mississauga, Dept Geog, Ctr Urban Envirom, Toronto, ON, Canada"", ""Univ Fed Paraiba, PPGMA, Rio Tinto, Brazil"", ""Univ Toronto Mississauga, Dept Geog, Toronto, ON, Canada""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  65,10.1002/ece3.5596,agricultural practices;Allee effect;extinction;forest-dependent species;insect communities;pollution;tropical landscape;TRACER TRANSPORT MODEL;SYSTEM CATT-BRAMS;BRAZILIAN DEVELOPMENTS;COUPLED AEROSOL;URBANIZATION;BIODIVERSITY;ABUNDANCE;INSECTS;COMMUNITIES;INDICATORS,,
